2026-03-19 10:45:47 | INFO | flow.bootstrap | logging initialized file=workspace/logs/app.log level=INFO
2. **Result chart**, desc<p><strong style="color: black;">Aspect-level Sentiment Analysis Model of Dual-Transformer Network Based on Knowledge Enhancement </strong><span style="color: rgb(51, 51, 51);">The chart involved in the comparison experiment ablation experiment parameter experiment and sample analysis in this paper.</span></p>,下载链接: https://china.scidb.cn/download?fileId=8056ec91326bb8c3b7e40ef17718bacf, 来源: ScienceDB, size: 272737 KB
3. **<span style='background-color:yellow'>图</span>3完整数据**, desc<p>此数据集为<span style="color: black;">Deepseek-v3.1-250821、Gemini-2.5-flash-preview-04-17与GPT-5-mini抽取催化剂细粒度复杂数据的性能比较数据，数据集中包含三个模型原始抽取结果、抽取结果与人工标注进行计算比较的评估结果、计算得出的性能指标结果以及统计信息和字段说明。</span></p>,下载链接: https://china.scidb.cn/download?fileId=4bbdf2f4a0c9c0266a7d167d79753552, 来源: ScienceDB, size: 408975 KB
4. **气体吸收系数<span style='background-color:yellow'>图</span>**, desc<p>三氯甲烷、对二甲苯、四氯乙烯红外光谱数据</p>,下载链接: https://china.scidb.cn/download?fileId=6325da4e539ed10cece050f7, 来源: ScienceDB, size: 30312984 KB
5. **Zn-3Mg重熔<span style='background-color:yellow'>工艺</span>研究数据**, desc<p>SLM打印机使用的是国家增材制造创新中心型号为RC100-N1的设备，成型尺寸为60 mm × 60mm × 175 mm，使用的激光类型为IPG单模连续光纤激光器（500 W），激光波长在1070 ± 10 nm，功率在20-500 W之间可调，光斑直径在60 μm左右。数据包含单道多道的OM、SEM、TEM、XRD、EDS、激光共聚焦等图片。单道成形方法为：在基板上使用刮刀铺上一层厚度约为30μm的金属粉末，控制扫描间距为0.5mm，扫描功率与速度根据实验需求设定，机器设定只打印第一层。多道单层成形方法为：基板上铺上一层厚度约为30μm的金属粉末，扫描功率、扫描速度与扫描间距根据实验需求设定，机器设定只打印第一层。光学显微镜（OM，Leica DMI5000）、扫描电镜（SEM，Zeiss Sigma300）、透射电镜（TEM，JEM F200）、X射线衍射（XRD，Bruker D8 ADVANCE）、HXD-1000TMC/LCD 显微硬度计进行显微硬度的测试试验，试验载荷设置为50 gf，保载时间为10 s。使用WDW-1000万能试验机对打磨完的拉伸试样进行拉伸试验，拉伸试样拉伸速度设置为0.02 mm/min。</p>,下载链接: https://china.scidb.cn/download?fileId=e5ad957647f70f300be15c1192149a75, 来源: ScienceDB, size: 16504119147 KB
6. **立式筒仓反应器堆肥技术<span style='background-color:yellow'>工艺</span>优化研究**, desc<p>1）反应器堆肥技术作为一种新型快速堆肥方式逐渐被人们所认可, 该技术包括反应器堆肥处理和陈化两个阶段, 但反应器堆肥时长和通气方式等工艺参数对堆肥全过程的影响尚不清楚。因此, 本研究立足生产中的实际问题, 利用 12 m³立式堆肥反应器, 开展了反应器堆肥工艺优化调控试验, 以鸡粪和锯末为原料, 分别研究了连续供气和间歇供气(风机开 3 min, 关 7 min)两种供气方式下, 反应器处理周期对堆肥有机质降解率、产品含水率、氮素损失和运行成本的影响。研究结果表明: 反应器堆肥 10 d 比 2 d 的处理物料有机质降解率分别增加 60.7%(间歇)和66.2%(连续), 产品含水率分别降低 41.2%(间歇)和 40.7%(连续)。反应器堆肥阶段是物料降解的主要阶段, 利用反应器堆肥的时长越长, 堆肥产品生产时间越短; 但运行成本的增加也对反应器堆肥时长造成了限制, 同时增加反应器堆肥时长也会增加堆肥物料的氮素损失, 其中连续供气反应器堆肥 10 d 比 2 d 氮素损失增加 17.5%。 连续供气方式可提高堆肥效率, 较间歇供气处理堆肥周期平均缩短 32.1%, 产品全氮含量平均提高 7.4%, 虽然反应器堆肥阶段每日能耗较间歇供气高 20.2%, 但堆肥周期的缩短使全程连续供气平均运行成本降低 16.5%。 其中, 连续供气 R6、R8 和 R10(反应器中处理 6 d、 8 d 和 10 d)处理, 堆肥产品理化性质无显著差异。综合考虑堆肥效率、产品和经济，本试验建议选择“连续供气方式+反应器内堆肥 8 d(R8-C)”处理, 既可提高反应器堆肥处理效率, 在实际生产中又具有较高的经济效益潜力。</p>,下载链接: https://china.scidb.cn/download?fileId=638eb7fbbae2f1393c118976, 来源: ScienceDB, size: 171072 KB
7. **电流互感器<span style='background-color:yellow'>仿真</span>数据**, desc<p>电流互感器仿真数据</p>,下载链接: https://china.scidb.cn/download?fileId=635204bb934f5e4e97ad0a22, 来源: ScienceDB, size: 1063717 KB
8. **2007-2022探月工程VLBI测量数据集**, desc<p>中国探月工程“绕、落、回”历次任务对探测器的飞行轨道测量和着陆点位置测量有很高的精度要求，综合测距测速和甚长基线干涉测量（VLBI）方法可快速获得探测器的高精度测量结果。基于嫦娥一号~嫦娥五号任务中国VLBI网所获实测VLBI数据，建立了“2007-2020中国探月工程VLBI测量数据集”。该数据集时间跨度为2007-2020年，除实时任务数据外，还包含了各个拓展试验任务和长管任务的测量数据集。这些数据具有重要意义，已服务于多个任务的VLBI系统性能评估与验证，支持了多个VLBI测轨任务的圆满完成，对我国后续各项探月工程和行星探测，以及空间天文相关课题的研究，也具有重要研究价值。</p>,下载链接: https://china.scidb.cn/download?fileId=616440918d27f32f07e862e1, 来源: ScienceDB, size: 394 KB
9. **RB-SiC表面飞秒激光烧蚀与抛光<span style='background-color:yellow'>工艺</span>研究**, desc<p>飞秒激光作为一种极具应用前景的高精密加工工具，有望解决RB-SiC的两相结构和高硬度带来的传统的抛光工艺效率低的问题，但飞秒激光在RB-SiC中的应用却鲜有报道，其与RB-SiC之间的作用过程和烧蚀规律还不清楚。因此，本文首先基于一维双温模型阐明了飞秒激光与RB-SiC表面相互作用过程，并在此基础上，开展了RB-SiC表面飞秒激光烧蚀规律与抛光工艺研究。结果表明，通过改变脉冲能量、扫描速度、扫描间距等参数，可实现对烧蚀深度和烧蚀表面质量的有效调控，但在RB-SiC切割表面，通过飞秒激光抛光难以获得一个较高质量的表面，而对于RB-SiC预抛光表面，通过工艺参数调控，可将其表面粗糙度Sq从36.9 nm抛光至11.56 nm，验证了飞秒激光抛光RB-SiC的可行性。</p>,下载链接: https://china.scidb.cn/download?fileId=4120772b41415e3f94b50ad12856b13e, 来源: ScienceDB, size: 2228274 KB
10. **基于APROS的核农耦合系统<span style='background-color:yellow'>仿真</span>分析**, desc<p _mstvisible="4">核电厂热效率只有33%，远低于常规能源。核蒸汽在汽轮机做功后，大量乏热以温排水余热形式排放到邻近海域，造成极大的能源浪费，同时对水体环境造成热污染。通过开发核农耦合方案，将核电厂温排水余热利用到农业和渔业等领域，实现核电厂余热利用经济效益，同时大幅度提升核电厂热效率，降低水体热污染。本文采用APROS软件对利用核电厂余热的温室大棚和室内海水养殖系统进行仿真，实时分析温室大棚和养鱼池的能耗水平，论证核农耦合方案的可行性，为核电厂余热在农渔业领域开发应用提供科学依据。</p>,下载链接: https://china.scidb.cn/download?fileId=383bb95be7cfc832da4b61e6b85edb5c, 来源: ScienceDB, size: 1965387 KB
2026-03-19 10:55:08 | INFO | flow.agent | tool_finished internal=sciencedb_search.instDB_search_main success=True cost=5.124s trace_id=80996ead64394d35b85c603c9b6b0463 preview=
1. **基于多维度图卷积网络的旅游评论有用性识别**, desc<p>【方法】本文提出多维度图卷积网络和多模态融合的有用性识别方法，使用BERT和MAE分别对文本和图片进行预训练，利用多维度图卷积网络对多模态特征进行建模，再通过注意力机制捕捉多模态间的交互信息，最后融入文本特征进行有用性识别。</p><p>【结果】在Yelp数据集上进行对比实验，结果表明该方法检测的准确率为73.21%，相较于传统单模态和现有多模态模型，提升约 5%~15%。</p><p>【局限】目前仅在Yelp数据上尝试文本和图片两种模态，在其他数据融合以及更多模态后续有待研究。</p>,下载链接: https://ch...
2026-03-19 10:55:11 | INFO | flow.tools | tool call internal=sciencedb_search.scidb_search_main args={'keyword': 'flip chip工艺图像', 'size': 5}
2026-03-19 10:55:11 | INFO | flow.agent | tool_called internal=sciencedb_search.scidb_search_main args={'keyword': 'flip chip工艺图像', 'size': 5}
2026-03-19 10:55:13 | INFO | flow.tools | tool result internal=sciencedb_search.scidb_search_main success=True trace_id=27f14b23648b46e4afe796e5b1867b19 cost=2.745s output=1. **基于多维度图卷积网络的旅游评论有用性识别**, desc<p>【方法】本文提出多维度图卷积网络和多模态融合的有用性识别方法，使用BERT和MAE分别对文本和图片进行预训练，利用多维度图卷积网络对多模态特征进行建模，再通过注意力机制捕捉多模态间的交互信息，最后融入文本特征进行有用性识别。</p><p>【结果】在Yelp数据集上进行对比实验，结果表明该方法检测的准确率为73.21%，相较于传统单模态和现有多模态模型，提升约 5%~15%。</p><p>【局限】目前仅在Yelp数据上尝试文本和图片两种模态，在其他数据融合以及更多模态后续有待研究。</p>,下载链接: https://china.scidb.cn/download?fileId=6348ffe2934f5e4e97acbef9, 来源: ScienceDB, size: 127850 KB
2. **Result chart**, desc<p><strong style="color: black;">Aspect-level Sentiment Analysis Model of Dual-Transformer Network Based on Knowledge Enhancement </strong><span style="color: rgb(51, 51, 51);">The chart involved in the comparison experiment ablation experiment parameter experiment and sample analysis in this paper.</span></p>,下载链接: https://china.scidb.cn/download?fileId=8056ec91326bb8c3b7e40ef17718bacf, 来源: ScienceDB, size: 272737 KB
3. **<span style='background-color:yellow'>图</span>3完整数据**, desc<p>此数据集为<span style="color: black;">Deepseek-v3.1-250821、Gemini-2.5-flash-preview-04-17与GPT-5-mini抽取催化剂细粒度复杂数据的性能比较数据，数据集中包含三个模型原始抽取结果、抽取结果与人工标注进行计算比较的评估结果、计算得出的性能指标结果以及统计信息和字段说明。</span></p>,下载链接: https://china.scidb.cn/download?fileId=4bbdf2f4a0c9c0266a7d167d79753552, 来源: ScienceDB, size: 408975 KB
4. **气体吸收系数<span style='background-color:yellow'>图</span>**, desc<p>三氯甲烷、对二甲苯、四氯乙烯红外光谱数据</p>,下载链接: https://china.scidb.cn/download?fileId=6325da4e539ed10cece050f7, 来源: ScienceDB, size: 30312984 KB
5. **Zn-3Mg重熔<span style='background-color:yellow'>工艺</span>研究数据**, desc<p>SLM打印机使用的是国家增材制造创新中心型号为RC100-N1的设备，成型尺寸为60 mm × 60mm × 175 mm，使用的激光类型为IPG单模连续光纤激光器（500 W），激光波长在1070 ± 10 nm，功率在20-500 W之间可调，光斑直径在60 μm左右。数据包含单道多道的OM、SEM、TEM、XRD、EDS、激光共聚焦等图片。单道成形方法为：在基板上使用刮刀铺上一层厚度约为30μm的金属粉末，控制扫描间距为0.5mm，扫描功率与速度根据实验需求设定，机器设定只打印第一层。多道单层成形方法为：基板上铺上一层厚度约为30μm的金属粉末，扫描功率、扫描速度与扫描间距根据实验需求设定，机器设定只打印第一层。光学显微镜（OM，Leica DMI5000）、扫描电镜（SEM，Zeiss Sigma300）、透射电镜（TEM，JEM F200）、X射线衍射（XRD，Bruker D8 ADVANCE）、HXD-1000TMC/LCD 显微硬度计进行显微硬度的测试试验，试验载荷设置为50 gf，保载时间为10 s。使用WDW-1000万能试验机对打磨完的拉伸试样进行拉伸试验，拉伸试样拉伸速度设置为0.02 mm/min。</p>,下载链接: https://china.scidb.cn/download?fileId=e5ad957647f70f300be15c1192149a75, 来源: ScienceDB, size: 16504119147 KB
2026-03-19 10:55:13 | INFO | flow.agent | tool_finished internal=sciencedb_search.scidb_search_main success=True cost=2.745s trace_id=27f14b23648b46e4afe796e5b1867b19 preview=1. **基于多维度图卷积网络的旅游评论有用性识别**, desc<p>【方法】本文提出多维度图卷积网络和多模态融合的有用性识别方法，使用BERT和MAE分别对文本和图片进行预训练，利用多维度图卷积网络对多模态特征进行建模，再通过注意力机制捕捉多模态间的交互信息，最后融入文本特征进行有用性识别。</p><p>【结果】在Yelp数据集上进行对比实验，结果表明该方法检测的准确率为73.21%，相较于传统单模态和现有多模态模型，提升约 5%~15%。</p><p>【局限】目前仅在Yelp数据上尝试文本和图片两种模态，在其他数据融合以及更多模态后续有待研究。</p>,下载链接: https://chi...
2026-03-19 10:55:16 | INFO | flow.tools | tool call internal=sciencedb_search.instDB_search_main args={'keyword': '倒装焊 多模态'}
2026-03-19 10:55:16 | INFO | flow.agent | tool_called internal=sciencedb_search.instDB_search_main args={'keyword': '倒装焊 多模态'}
2026-03-19 10:55:21 | INFO | flow.tools | tool result internal=sciencedb_search.instDB_search_main success=True trace_id=c8ad192c234346d991b81c0f43f96168 cost=5.056s output=
1. **IEMOCAP<span style='background-color:yellow'>多</span><span style='background-color:yellow'>模态</span>数据集**, desc<p>文件为一个公开的数据集文件-IEMOCAP，可通过公开网站获取：https://sail.usc.edu/iemocap/；本文仅使用该数据集的语音和文本。</p>,下载链接: https://china.scidb.cn/download?fileId=62c5ac1524a72e0b82f0b002, 来源: ScienceDB, size: 719821064 KB
2. **<span style='background-color:yellow'>多</span><span style='background-color:yellow'>模态</span>电影推荐数据集**, desc<p>	该数据集为预处理之后的用于推荐的多模态电影数据集，包括3个子数据集，分别为M_Douban、M_ML-1M和M_ML-100K。</p><p>	其中，M_Douban数据集是在豆瓣网站上利用爬虫技术爬取相关信息所构建的多模态电影数据集，M_ML-1M和M_ML-100K数据集是在原始公开数据集MovieLens-1M、MoviesLens-100K的基础上利用爬虫技术爬取电影相关信息所完善的多模态电影数据集。每个子数据集包含5个文件，分别为user.dat(用户基本信息)、movies.dat(电影基本信息)、text.xls(电影简介信息)、image(电影海报信息)、ratings.dat(评分信息)。</p>,下载链接: https://china.scidb.cn/download?fileId=630230cc539ed10cecdff7e5, 来源: ScienceDB, size: 6156171152 KB
3. **基于科技信息的<span style='background-color:yellow'>多</span><span style='background-color:yellow'>模态</span>实体链接数据集SI-MEL**, desc<p><span style="color: rgb(0, 0, 0);">数据集包含15040条科技信息实例，包含组织、人物、专业等主题。数据实例主要有名称、数据Qid、中英文属性、视觉信息、候选实体集。</span></p>,下载链接: https://china.scidb.cn/download?fileId=254eac223493938df48755612f2dfc01, 来源: ScienceDB, size: 2678189618 KB
4. **Twitter 图文<span style='background-color:yellow'>多</span><span style='background-color:yellow'>模态</span>情感推理数据集**, desc<p>本数据集基于 Twitter-15，Twitter-17 原始图文数据构建，包含文本思维链情感推理与图像分层视觉情感推理两类生成结果，通过深度推理得到细粒度文本情感语义与图像情感辅助信息，用于多模态情感分析任务。</p>,下载链接: https://china.scidb.cn/download?fileId=1ce8a17179ce878e943c5d892bdac71a, 来源: ScienceDB, size: 1449405 KB
5. **草莓<span style='background-color:yellow'>多</span><span style='background-color:yellow'>模态</span>图像目标检测数据集**, desc<p>草莓在果实生长期内的精准检测一直是果园精准管理的关键技术难题。本数据集针对目前草莓目标检测领域缺乏公开的多模态图像数据集问题，通过实地采集和数据处理，构建了草莓多模态图像目标检测数据集，涵盖草莓生长期内不同生长阶段、各种自然条件下的图像数据。该数据集包含可见光、深度和红外多模态图像，总数据量为54.7GB。该数据集为多模态图像数据融合与目标检测研究提供了宝贵的基础数据资源，并可作为深度学习模型训练和测试的标准图库，对推动草莓目标检测研究具有重要的应用价值。</p>,下载链接: https://china.scidb.cn/download?fileId=14a8d297933798da61cb469da8f45b3a, 来源: ScienceDB, size: 33672785923 KB
6. **毛桃<span style='background-color:yellow'>多</span><span style='background-color:yellow'>模态</span>图像目标检测数据集**, desc<p>果实目标全生长期的可靠精准检测一直是实现果园精准智能高效生产管理亟待突破的难点和重要瓶颈。针对当前毛桃果实目标识别领域数据多样性不足、实际生产场景样本匮乏的情况，本数据集面向毛桃疏果、套袋、采摘等关键果园作业阶段的果实目标检测应用，通过实地拍摄和数据处理，构建了毛桃多模态目标检测数据集，涵盖疏果期、套袋期和采摘期高质量毛桃多模态图像的采集、分类、标注、存储与使用等多方面的内容。其中，毛桃多模态图像数据集获取场景涵盖了多种天气、复杂光照和多类遮挡情况，数据类型包括可见光、深度和红外多模态图像数据，共计8.27GB。本数据集将为多模态图像数据融合和目标检测等研究方向提供宝贵的基础图像数据资源，同时可作为大数据环境下+深度学习建模的标准图库，对促进果实目标检测领域研究具有重要的实际应用价值。</p>,下载链接: https://china.scidb.cn/download?fileId=62cc068edd6f884c9c9b9c7d, 来源: ScienceDB, size: 8874908488 KB
7. **基于<span style='background-color:yellow'>多</span><span style='background-color:yellow'>模态</span>深度学习的酒店股票预测**, desc<p>所提模型仅在Yelp网站的四个酒店的数据集上进行测试</p>,下载链接: https://china.scidb.cn/download?fileId=62c3fa7a63da3a34f4639f22, 来源: ScienceDB, size: 806506 KB
8. **高空无人机<span style='background-color:yellow'>多</span><span style='background-color:yellow'>模态</span>目标跟踪数据集**, desc<p>该数据集由搭载混合传感器的无人机在500米高空拍摄的可见光与红外多模态视频构成，主要包含150对可见光和红外视频对，总计超过12,000帧对。数据集包含货车、行人等9种目标类别，涵盖了多种场景（如城市、郊区、湖边、工地、高架桥、篮球场、草坪、塑胶跑道、小区、广场、街道等）和光照条件（白天、黑夜、雾天、晴天等），显著增加了数据集的多样性和挑战性。HiAl数据集除包含12种常规跟踪挑战属性以外，还增加了无人机视角下特有的挑战，如：无人机旋转和微小目标等。这些挑战属性全面覆盖了高空无人机目标跟踪任务中可能遇到的复杂场景和实际问题。为确保数据集的高质量和标注的准确性，我们对可见光和红外两种模态的视频进行了精细的模态配准，并手工标注了所有帧的目标边界框，采用模态统一的标注方式，以便更准确地评估多模态跟踪方法的性能。</p>,下载链接: https://china.scidb.cn/download?fileId=5c1ebdc2ba0f15904a4feff5477cba37, 来源: ScienceDB, size: 257927269217 KB
9. **奶牛个体头部<span style='background-color:yellow'>多</span><span style='background-color:yellow'>模态</span>图像深度学习训练数据集**, desc<p>数据集包含2636对高质量配准的VIS和IRT图像，涵盖白天与夜晚场景，图片格式为PNG，标签格式yolo格式。数据划分为训练集、验证集和测试集，每部分包含红外图像、可见光图像及头部标注文件。数据集于2024年9月在北京市昌平区某养牛场采集，包含50头奶牛的自然活动图像。采用可见光相机（1080p分辨率）与红外相机（384×512分辨率，测温精度±0.5℃）同步拍摄，通过固定在1.5米高平台上的摄像设备记录，拍摄距离为1.5-2米。采集的视频通过图像正畸、裁剪、模糊检测及质量评估优化后，生成可见光（VIS）与红外测温（IRT）图像对。数据增强技术（如旋转、平移、缩放）被应用于训练集，每张图像增强3次以提升多样性。通过模糊检测与SSIM评估剔除了低质量和重复帧，红外测温误差为±0.5℃，图像配准误差通过正畸校正降至最低。该数据集为跨模态学习、图像配对及精准农业研究提供了高质量支持，可用于奶牛健康监测、疾病预警及行为分析。</p>,下载链接: https://china.scidb.cn/download?fileId=06a6780cfc99ab55ba83801d5e635e12, 来源: ScienceDB, size: 1407315517 KB
10. **<span style='background-color:yellow'>多</span><span style='background-color:yellow'>模态</span>大模型面向电子文档的视觉问答数据**, desc<p>一个大规模高质量的电子文档视觉问答数据集，结合电子文档图像中的文字与视觉信息，生成问题及对应答案。该数据集包含 <strong>324,546 张图像和 2,036,263 个问答对</strong>，并经过数量与格式检查、数据过滤及一致性检验等多重流程保证质量。随机抽样结果显示问答对的正确率达到 <strong>91.34%</strong>。在应用方面，该数据集能够显著提升多模态大型语言模型在文档类问答任务中的表现：在 LLaVA-OV 和 Deepseek-VL 模型上进行微调时，DocVQA 数据集的平均归一化编辑相似度分别提高 <strong>1.4% 和 2.6%</strong>。消融实验表明，若去除数据过滤步骤，模型性能会下降 <strong>1.3%</strong>；与人工标注数据的互补性实验则显示，在 DocVQA 训练集基础上加入部分本数据集后，性能提升 <strong>1.3%</strong>。与现有方法生成的数据集相比，本数据集在模型性能提升方面表现最为显著，同时仍具有进一步优化的空间。</p>,下载链接: https://china.scidb.cn/download?fileId=8a1c63474196b9607e920b3eed558391, 来源: ScienceDB, size: 108312444296 KB
2026-03-19 10:55:21 | INFO | flow.agent | tool_finished internal=sciencedb_search.instDB_search_main success=True cost=5.056s trace_id=c8ad192c234346d991b81c0f43f96168 preview=
1. **IEMOCAP<span style='background-color:yellow'>多</span><span style='background-color:yellow'>模态</span>数据集**, desc<p>文件为一个公开的数据集文件-IEMOCAP，可通过公开网站获取：https://sail.usc.edu/iemocap/；本文仅使用该数据集的语音和文本。</p>,下载链接: https://china.scidb.cn/download?fileId=62c5ac1524a72e0b82f0b002, 来源: ScienceDB, size: 71982...
2026-03-19 10:55:23 | INFO | flow.tools | tool call internal=sciencedb_search.scidb_search_main args={'keyword': 'flip chip 多模态', 'size': 5}
2026-03-19 10:55:23 | INFO | flow.agent | tool_called internal=sciencedb_search.scidb_search_main args={'keyword': 'flip chip 多模态', 'size': 5}
2026-03-19 10:55:26 | INFO | flow.tools | tool result internal=sciencedb_search.scidb_search_main success=True trace_id=b1eddb6d52f24a52b5c2398762439f08 cost=2.338s output=1. **IEMOCAP<span style='background-color:yellow'>多</span><span style='background-color:yellow'>模态</span>数据集**, desc<p>文件为一个公开的数据集文件-IEMOCAP，可通过公开网站获取：https://sail.usc.edu/iemocap/；本文仅使用该数据集的语音和文本。</p>,下载链接: https://china.scidb.cn/download?fileId=62c5ac1524a72e0b82f0b002, 来源: ScienceDB, size: 719821064 KB
2. **<span style='background-color:yellow'>多</span><span style='background-color:yellow'>模态</span>电影推荐数据集**, desc<p>	该数据集为预处理之后的用于推荐的多模态电影数据集，包括3个子数据集，分别为M_Douban、M_ML-1M和M_ML-100K。</p><p>	其中，M_Douban数据集是在豆瓣网站上利用爬虫技术爬取相关信息所构建的多模态电影数据集，M_ML-1M和M_ML-100K数据集是在原始公开数据集MovieLens-1M、MoviesLens-100K的基础上利用爬虫技术爬取电影相关信息所完善的多模态电影数据集。每个子数据集包含5个文件，分别为user.dat(用户基本信息)、movies.dat(电影基本信息)、text.xls(电影简介信息)、image(电影海报信息)、ratings.dat(评分信息)。</p>,下载链接: https://china.scidb.cn/download?fileId=630230cc539ed10cecdff7e5, 来源: ScienceDB, size: 6156171152 KB
3. **基于科技信息的<span style='background-color:yellow'>多</span><span style='background-color:yellow'>模态</span>实体链接数据集SI-MEL**, desc<p><span style="color: rgb(0, 0, 0);">数据集包含15040条科技信息实例，包含组织、人物、专业等主题。数据实例主要有名称、数据Qid、中英文属性、视觉信息、候选实体集。</span></p>,下载链接: https://china.scidb.cn/download?fileId=254eac223493938df48755612f2dfc01, 来源: ScienceDB, size: 2678189618 KB
4. **Twitter 图文<span style='background-color:yellow'>多</span><span style='background-color:yellow'>模态</span>情感推理数据集**, desc<p>本数据集基于 Twitter-15，Twitter-17 原始图文数据构建，包含文本思维链情感推理与图像分层视觉情感推理两类生成结果，通过深度推理得到细粒度文本情感语义与图像情感辅助信息，用于多模态情感分析任务。</p>,下载链接: https://china.scidb.cn/download?fileId=1ce8a17179ce878e943c5d892bdac71a, 来源: ScienceDB, size: 1449405 KB
5. **草莓<span style='background-color:yellow'>多</span><span style='background-color:yellow'>模态</span>图像目标检测数据集**, desc<p>草莓在果实生长期内的精准检测一直是果园精准管理的关键技术难题。本数据集针对目前草莓目标检测领域缺乏公开的多模态图像数据集问题，通过实地采集和数据处理，构建了草莓多模态图像目标检测数据集，涵盖草莓生长期内不同生长阶段、各种自然条件下的图像数据。该数据集包含可见光、深度和红外多模态图像，总数据量为54.7GB。该数据集为多模态图像数据融合与目标检测研究提供了宝贵的基础数据资源，并可作为深度学习模型训练和测试的标准图库，对推动草莓目标检测研究具有重要的应用价值。</p>,下载链接: https://china.scidb.cn/download?fileId=14a8d297933798da61cb469da8f45b3a, 来源: ScienceDB, size: 33672785923 KB
2026-03-19 10:55:26 | INFO | flow.agent | tool_finished internal=sciencedb_search.scidb_search_main success=True cost=2.338s trace_id=b1eddb6d52f24a52b5c2398762439f08 preview=1. **IEMOCAP<span style='background-color:yellow'>多</span><span style='background-color:yellow'>模态</span>数据集**, desc<p>文件为一个公开的数据集文件-IEMOCAP，可通过公开网站获取：https://sail.usc.edu/iemocap/；本文仅使用该数据集的语音和文本。</p>,下载链接: https://china.scidb.cn/download?fileId=62c5ac1524a72e0b82f0b002, 来源: ScienceDB, size: 719821...
2026-03-19 10:55:28 | INFO | flow.tools | tool call internal=sciencedb_search.instDB_search_main args={'keyword': '倒装焊 封装 仿真'}
2026-03-19 10:55:28 | INFO | flow.agent | tool_called internal=sciencedb_search.instDB_search_main args={'keyword': '倒装焊 封装 仿真'}
2026-03-19 10:55:33 | INFO | flow.tools | tool result internal=sciencedb_search.instDB_search_main success=True trace_id=d85f5010de95495fa0b8b1535740c24b cost=5.055s output=
1. **电流互感器<span style='background-color:yellow'>仿真</span>数据**, desc<p>电流互感器仿真数据</p>,下载链接: https://china.scidb.cn/download?fileId=635204bb934f5e4e97ad0a22, 来源: ScienceDB, size: 1063717 KB
2. **基于APROS的核农耦合系统<span style='background-color:yellow'>仿真</span>分析**, desc<p _mstvisible="4">核电厂热效率只有33%，远低于常规能源。核蒸汽在汽轮机做功后，大量乏热以温排水余热形式排放到邻近海域，造成极大的能源浪费，同时对水体环境造成热污染。通过开发核农耦合方案，将核电厂温排水余热利用到农业和渔业等领域，实现核电厂余热利用经济效益，同时大幅度提升核电厂热效率，降低水体热污染。本文采用APROS软件对利用核电厂余热的温室大棚和室内海水养殖系统进行仿真，实时分析温室大棚和养鱼池的能耗水平，论证核农耦合方案的可行性，为核电厂余热在农渔业领域开发应用提供科学依据。</p>,下载链接: https://china.scidb.cn/download?fileId=383bb95be7cfc832da4b61e6b85edb5c, 来源: ScienceDB, size: 1965387 KB
3. **多个超原子结构<span style='background-color:yellow'>仿真</span>及相关图片**, desc<p>论文中实现手性选择和旋光效应的基本结构的仿真模型及优化参数</p>,下载链接: https://china.scidb.cn/download?fileId=638957f4bae2f1393c117149, 来源: ScienceDB, size: 4791497 KB
4. **复杂水体环境<span style='background-color:yellow'>仿真</span>数据与实验数据**, desc<p>数据是由仿真原始数据和实验原始数据构成</p>,下载链接: https://china.scidb.cn/download?fileId=635b92b5934f5e4e97ad5cc7, 来源: ScienceDB, size: 51218303 KB
5. **<span style='background-color:yellow'>封</span>盖系统在FLUENT中<span style='background-color:yellow'>仿真</span>分析数据**, desc<p>数据中包括论文中提到的封盖系统在ANSYS下的仿真分析的各个阶段数据，包括封盖的几何结构、流体域及旋转域的建立、材料属性参数、网格划分、边界条件、载荷和接触设置、求解方法的选择和迭代次数及收敛条件的设置、仿真求解后的结果等等。此数据是在软件中仿真所设计的封盖结构的受阻力情况，用于对比理论计算结果，验证对于传统格栅式封盖有所优化。</p>,下载链接: https://china.scidb.cn/download?fileId=f7d854f14bbdc652141e576dade0e451, 来源: ScienceDB, size: 43989 KB
6. **同时极化雷达F22模型<span style='background-color:yellow'>仿真</span>数据**, desc<p>本数据集针对F22模型,采用Feko电磁计算工具进行了同时极化雷达极化散射仿真。构建了全空间全极化散射特性数据库。</p>,下载链接: https://china.scidb.cn/download?fileId=538059ac9d16492a9cbd8789fd54b49f, 来源: ScienceDB, size: 185839 KB
7. **音叉尺寸与振动频率的关系<span style='background-color:yellow'>仿真</span>数据**, desc<p>本数据提供了石英音叉几何尺寸与其共振频率关系的仿真数据，可为石英音叉的设计提供参考</p>,下载链接: https://china.scidb.cn/download?fileId=6321994c539ed10cece04500, 来源: ScienceDB, size: 10168 KB
8. **中性原子成像阵列探测器的<span style='background-color:yellow'>仿真</span>数据**, desc<p>鹊桥2号中继星上中性原子成像阵列探测器的仿真数据和ENA图像</p>,下载链接: https://china.scidb.cn/download?fileId=06bfc5d16052dd6a249509949d62ce85, 来源: ScienceDB, size: 1589066 KB
